Event Start Trial Time [ms]	Event End Trial Time [ms]	Event Duration [ms]	Visual Intake Position X [px]	Visual Intake Position Y [px]
56247	1459	1459	966	398
56257	1459	1459	966	398
56267	1459	1459	966	398
56277	1459	1459	966	398
56287	1459	1459	966	398
56297	1459	1459	966	398
56307	1459	1459	966	398
56317	1459	1459	966	398
56327	1459	1459	966	398
56337	1459	1459	966	398
56347	1459	1459	966	398
56357	1459	1459	966	398
56367	1459	1459	966	398
56377	1459	1459	966	398
56387	1459	1459	966	398
56397	1459	1459	966	398
56407	1459	1459	966	398
56417	1459	1459	966	398
56427	1459	1459	966	398
56437	1459	1459	966	398
56447	1459	1459	966	398
56457	1459	1459	966	398
56467	1459	1459	966	398
56477	1459	1459	966	398
56487	1459	1459	966	398
56497	1459	1459	966	398
56507	1459	1459	966	398
56517	1459	1459	966	398
56527	1459	1459	966	398
56537	1459	1459	966	398
56547	1459	1459	966	398
56557	1459	1459	966	398
56567	1459	1459	966	398
56577	1459	1459	966	398
56587	1459	1459	966	398
56597	1459	1459	966	398
56607	1459	1459	966	398
56617	1459	1459	966	398
56627	1459	1459	966	398
56637	1459	1459	966	398
56647	1459	1459	966	398
56657	1459	1459	966	398
56667	1459	1459	966	398
56677	1459	1459	966	398
56687	1459	1459	966	398
56697	1459	1459	966	398
56707	1459	1459	966	398
56717	1459	1459	966	398
56727	1459	1459	966	398
56737	1459	1459	966	398
56747	1459	1459	966	398
56777	1359	1359	962	404
56787	1359	1359	962	404
56797	1359	1359	962	404
56807	1359	1359	962	404
56817	1359	1359	962	404
56827	1359	1359	962	404
56837	1359	1359	962	404
56847	1359	1359	962	404
56857	1359	1359	962	404
56867	1359	1359	962	404
56877	1359	1359	962	404
56887	1359	1359	962	404
56897	1359	1359	962	404
56907	1359	1359	962	404
56917	1359	1359	962	404
56927	1359	1359	962	404
56937	1359	1359	962	404
56947	1359	1359	962	404
56957	1359	1359	962	404
56967	1359	1359	962	404
56977	1359	1359	962	404
56987	1359	1359	962	404
56997	1359	1359	962	404
57007	1359	1359	962	404
57017	1359	1359	962	404
57027	1359	1359	962	404
57037	1359	1359	962	404
57047	1359	1359	962	404
57057	1359	1359	962	404
57067	1359	1359	962	404
57077	1359	1359	962	404
57087	1359	1359	962	404
57097	1359	1359	962	404
57107	1359	1359	962	404
57117	1359	1359	962	404
57127	1359	1359	962	404
57137	1359	1359	962	404
57147	1359	1359	962	404
57157	1359	1359	962	404
57167	1359	1359	962	404
57177	1359	1359	962	404
57187	1359	1359	962	404
57197	1359	1359	962	404
57207	1359	1359	962	404
57217	1359	1359	962	404
57227	1359	1359	962	404
57237	1359	1359	962	404
57247	1359	1359	962	404
57257	1359	1359	962	404
57267	1359	1359	962	404
57277	1359	1359	962	404
57287	1359	1359	962	404
57297	1359	1359	962	404
57307	1359	1359	962	404
57317	1359	1359	962	404
57327	1359	1359	962	404
57337	1359	1359	962	404
57347	1359	1359	962	404
57356	1359	1359	962	404
57366	1359	1359	962	404
57376	1359	1359	962	404
57386	1359	1359	962	404
57396	1359	1359	962	404
57406	1359	1359	962	404
57416	1359	1359	962	404
57426	1359	1359	962	404
57436	1359	1359	962	404
57446	1359	1359	962	404
57456	1359	1359	962	404
57466	1359	1359	962	404
57476	1359	1359	962	404
57486	1359	1359	962	404
57496	1359	1359	962	404
57506	1359	1359	962	404
57516	1359	1359	962	404
57526	1359	1359	962	404
57536	1359	1359	962	404
57546	1359	1359	962	404
57556	1359	1359	962	404
57566	1359	1359	962	404
57576	1359	1359	962	404
57586	1359	1359	962	404
57596	1359	1359	962	404
57606	1359	1359	962	404
57616	1359	1359	962	404
57626	1359	1359	962	404
57636	1359	1359	962	404
57646	1359	1359	962	404
57656	1359	1359	962	404
57666	1359	1359	962	404
57676	1359	1359	962	404
57686	1359	1359	962	404
57696	1359	1359	962	404
57706	1359	1359	962	404
57716	1359	1359	962	404
57726	1359	1359	962	404
57736	1359	1359	962	404
57746	1359	1359	962	404
57756	1359	1359	962	404
57766	1359	1359	962	404
57776	1359	1359	962	404
57786	1359	1359	962	404
57796	1359	1359	962	404
57806	1359	1359	962	404
57816	1359	1359	962	404
57826	1359	1359	962	404
57836	1359	1359	962	404
57846	1359	1359	962	404
57856	1359	1359	962	404
57866	1359	1359	962	404
57876	1359	1359	962	404
57886	1359	1359	962	404
57896	1359	1359	962	404
57906	1359	1359	962	404
57916	1359	1359	962	404
57926	1359	1359	962	404
57936	1359	1359	962	404
57946	1359	1359	962	404
57956	1359	1359	962	404
57966	1359	1359	962	404
57976	1359	1359	962	404
57986	1359	1359	962	404
57996	1359	1359	962	404
58006	1359	1359	962	404
58016	1359	1359	962	404
58026	1359	1359	962	404
58036	1359	1359	962	404
58046	1359	1359	962	404
58056	1359	1359	962	404
58066	1359	1359	962	404
58076	1359	1359	962	404
58086	1359	1359	962	404
58096	1359	1359	962	404
58106	1359	1359	962	404
58116	1359	1359	962	404
58126	1359	1359	962	404
58176	380	380	975	401
58186	380	380	975	401
58196	380	380	975	401
58206	380	380	975	401
58216	380	380	975	401
58226	380	380	975	401
58236	380	380	975	401
58246	380	380	975	401
58256	380	380	975	401
58266	380	380	975	401
58276	380	380	975	401
58286	380	380	975	401
58296	380	380	975	401
58306	380	380	975	401
58316	380	380	975	401
58326	380	380	975	401
58336	380	380	975	401
58346	380	380	975	401
58356	380	380	975	401
58366	380	380	975	401
58376	380	380	975	401
58386	380	380	975	401
58396	380	380	975	401
58406	380	380	975	401
58416	380	380	975	401
58426	380	380	975	401
58436	380	380	975	401
58446	380	380	975	401
58456	380	380	975	401
58466	380	380	975	401
58476	380	380	975	401
58486	380	380	975	401
58496	380	380	975	401
58506	380	380	975	401
58516	380	380	975	401
58526	380	380	975	401
58536	380	380	975	401
58546	380	380	975	401
58706	240	240	968	414
58716	240	240	968	414
58726	240	240	968	414
58736	240	240	968	414
58746	240	240	968	414
58756	240	240	968	414
58766	240	240	968	414
58776	240	240	968	414
58786	240	240	968	414
58796	240	240	968	414
58806	240	240	968	414
58816	240	240	968	414
58826	240	240	968	414
58836	240	240	968	414
58846	240	240	968	414
58856	240	240	968	414
58866	240	240	968	414
58876	240	240	968	414
58886	240	240	968	414
58896	240	240	968	414
58906	240	240	968	414
58916	240	240	968	414
58926	240	240	968	414
58936	240	240	968	414
59065	3708	3708	968	322
59075	3708	3708	968	322
59085	3708	3708	968	322
59095	3708	3708	968	322
59105	3708	3708	968	322
59115	3708	3708	968	322
59125	3708	3708	968	322
59135	3708	3708	968	322
59145	3708	3708	968	322
59155	3708	3708	968	322
59165	3708	3708	968	322
59175	3708	3708	968	322
59185	3708	3708	968	322
59195	3708	3708	968	322
59205	3708	3708	968	322
59215	3708	3708	968	322
59225	3708	3708	968	322
59235	3708	3708	968	322
59245	3708	3708	968	322
59255	3708	3708	968	322
59265	3708	3708	968	322
59275	3708	3708	968	322
59285	3708	3708	968	322
59295	3708	3708	968	322
59305	3708	3708	968	322
59315	3708	3708	968	322
59325	3708	3708	968	322
59335	3708	3708	968	322
59345	3708	3708	968	322
59355	3708	3708	968	322
59365	3708	3708	968	322
59375	3708	3708	968	322
59385	3708	3708	968	322
59395	3708	3708	968	322
59405	3708	3708	968	322
59415	3708	3708	968	322
59425	3708	3708	968	322
59435	3708	3708	968	322
59445	3708	3708	968	322
59455	3708	3708	968	322
59465	3708	3708	968	322
59475	3708	3708	968	322
59485	3708	3708	968	322
59495	3708	3708	968	322
59505	3708	3708	968	322
59515	3708	3708	968	322
59525	3708	3708	968	322
59535	3708	3708	968	322
59545	3708	3708	968	322
59555	3708	3708	968	322
59565	3708	3708	968	322
59575	3708	3708	968	322
59585	3708	3708	968	322
59595	3708	3708	968	322
59605	3708	3708	968	322
59615	3708	3708	968	322
59625	3708	3708	968	322
59635	3708	3708	968	322
59645	3708	3708	968	322
59655	3708	3708	968	322
59665	3708	3708	968	322
59675	3708	3708	968	322
59685	3708	3708	968	322
59695	3708	3708	968	322
59705	3708	3708	968	322
59715	3708	3708	968	322
59725	3708	3708	968	322
59735	3708	3708	968	322
59745	3708	3708	968	322
59755	3708	3708	968	322
59765	3708	3708	968	322
59775	3708	3708	968	322
59785	3708	3708	968	322
59795	3708	3708	968	322
59805	3708	3708	968	322
59815	3708	3708	968	322
59825	3708	3708	968	322
59835	3708	3708	968	322
59845	3708	3708	968	322
59855	3708	3708	968	322
59865	3708	3708	968	322
59875	3708	3708	968	322
59885	3708	3708	968	322
59895	3708	3708	968	322
59905	3708	3708	968	322
59915	3708	3708	968	322
59925	3708	3708	968	322
59935	3708	3708	968	322
59945	3708	3708	968	322
59955	3708	3708	968	322
59965	3708	3708	968	322
59975	3708	3708	968	322
59985	3708	3708	968	322
59995	3708	3708	968	322
60005	3708	3708	968	322
60015	3708	3708	968	322
60025	3708	3708	968	322
60035	3708	3708	968	322
60045	3708	3708	968	322
60055	3708	3708	968	322
60065	3708	3708	968	322
60075	3708	3708	968	322
60085	3708	3708	968	322
60095	3708	3708	968	322
60105	3708	3708	968	322
60115	3708	3708	968	322
60125	3708	3708	968	322
60135	3708	3708	968	322
60145	3708	3708	968	322
60155	3708	3708	968	322
60165	3708	3708	968	322
60175	3708	3708	968	322
60185	3708	3708	968	322
60195	3708	3708	968	322
60205	3708	3708	968	322
60215	3708	3708	968	322
60225	3708	3708	968	322
60235	3708	3708	968	322
60245	3708	3708	968	322
60255	3708	3708	968	322
60265	3708	3708	968	322
60275	3708	3708	968	322
60285	3708	3708	968	322
60295	3708	3708	968	322
60305	3708	3708	968	322
60315	3708	3708	968	322
60325	3708	3708	968	322
60335	3708	3708	968	322
60345	3708	3708	968	322
60355	3708	3708	968	322
60365	3708	3708	968	322
60375	3708	3708	968	322
60385	3708	3708	968	322
60395	3708	3708	968	322
60405	3708	3708	968	322
60415	3708	3708	968	322
60425	3708	3708	968	322
60435	3708	3708	968	322
60445	3708	3708	968	322
60455	3708	3708	968	322
60465	3708	3708	968	322
60475	3708	3708	968	322
60485	3708	3708	968	322
60495	3708	3708	968	322
60505	3708	3708	968	322
60515	3708	3708	968	322
60525	3708	3708	968	322
60535	3708	3708	968	322
60545	3708	3708	968	322
60555	3708	3708	968	322
60565	3708	3708	968	322
60575	3708	3708	968	322
60585	3708	3708	968	322
60595	3708	3708	968	322
60605	3708	3708	968	322
60615	3708	3708	968	322
60625	3708	3708	968	322
60635	3708	3708	968	322
60645	3708	3708	968	322
60655	3708	3708	968	322
60665	3708	3708	968	322
60675	3708	3708	968	322
60685	3708	3708	968	322
60695	3708	3708	968	322
60705	3708	3708	968	322
60715	3708	3708	968	322
60725	3708	3708	968	322
60734	3708	3708	968	322
60744	3708	3708	968	322
60754	3708	3708	968	322
60764	3708	3708	968	322
60774	3708	3708	968	322
60785	3708	3708	968	322
60795	3708	3708	968	322
60804	3708	3708	968	322
60814	3708	3708	968	322
60824	3708	3708	968	322
60834	3708	3708	968	322
60844	3708	3708	968	322
60854	3708	3708	968	322
60864	3708	3708	968	322
60874	3708	3708	968	322
60884	3708	3708	968	322
60894	3708	3708	968	322
60904	3708	3708	968	322
60914	3708	3708	968	322
60924	3708	3708	968	322
60934	3708	3708	968	322
60944	3708	3708	968	322
60954	3708	3708	968	322
60964	3708	3708	968	322
60974	3708	3708	968	322
60984	3708	3708	968	322
60994	3708	3708	968	322
61004	3708	3708	968	322
61014	3708	3708	968	322
61024	3708	3708	968	322
61034	3708	3708	968	322
61044	3708	3708	968	322
61054	3708	3708	968	322
61064	3708	3708	968	322
61074	3708	3708	968	322
61084	3708	3708	968	322
61094	3708	3708	968	322
61104	3708	3708	968	322
61114	3708	3708	968	322
61124	3708	3708	968	322
61134	3708	3708	968	322
61144	3708	3708	968	322
61154	3708	3708	968	322
61164	3708	3708	968	322
61174	3708	3708	968	322
61184	3708	3708	968	322
61194	3708	3708	968	322
61204	3708	3708	968	322
61214	3708	3708	968	322
61224	3708	3708	968	322
61234	3708	3708	968	322
61244	3708	3708	968	322
61254	3708	3708	968	322
61264	3708	3708	968	322
61274	3708	3708	968	322
61284	3708	3708	968	322
61294	3708	3708	968	322
61304	3708	3708	968	322
61314	3708	3708	968	322
61324	3708	3708	968	322
61334	3708	3708	968	322
61344	3708	3708	968	322
61354	3708	3708	968	322
61364	3708	3708	968	322
61374	3708	3708	968	322
61384	3708	3708	968	322
61394	3708	3708	968	322
61404	3708	3708	968	322
61414	3708	3708	968	322
61424	3708	3708	968	322
61434	3708	3708	968	322
61444	3708	3708	968	322
61454	3708	3708	968	322
61464	3708	3708	968	322
61474	3708	3708	968	322
61484	3708	3708	968	322
61494	3708	3708	968	322
61504	3708	3708	968	322
61514	3708	3708	968	322
61524	3708	3708	968	322
61534	3708	3708	968	322
61544	3708	3708	968	322
61554	3708	3708	968	322
61564	3708	3708	968	322
61574	3708	3708	968	322
61584	3708	3708	968	322
61594	3708	3708	968	322
61604	3708	3708	968	322
61614	3708	3708	968	322
61624	3708	3708	968	322
61634	3708	3708	968	322
61644	3708	3708	968	322
61654	3708	3708	968	322
61664	3708	3708	968	322
61674	3708	3708	968	322
61684	3708	3708	968	322
61694	3708	3708	968	322
61704	3708	3708	968	322
61714	3708	3708	968	322
61724	3708	3708	968	322
61734	3708	3708	968	322
61744	3708	3708	968	322
61754	3708	3708	968	322
61764	3708	3708	968	322
61774	3708	3708	968	322
61784	3708	3708	968	322
61794	3708	3708	968	322
61804	3708	3708	968	322
61814	3708	3708	968	322
61824	3708	3708	968	322
61834	3708	3708	968	322
61844	3708	3708	968	322
61854	3708	3708	968	322
61864	3708	3708	968	322
61874	3708	3708	968	322
61884	3708	3708	968	322
61894	3708	3708	968	322
61904	3708	3708	968	322
61914	3708	3708	968	322
61924	3708	3708	968	322
61934	3708	3708	968	322
61944	3708	3708	968	322
61954	3708	3708	968	322
61964	3708	3708	968	322
61974	3708	3708	968	322
61984	3708	3708	968	322
61994	3708	3708	968	322
62004	3708	3708	968	322
62014	3708	3708	968	322
62024	3708	3708	968	322
62034	3708	3708	968	322
62044	3708	3708	968	322
62054	3708	3708	968	322
62064	3708	3708	968	322
62074	3708	3708	968	322
62084	3708	3708	968	322
62094	3708	3708	968	322
62104	3708	3708	968	322
62114	3708	3708	968	322
62124	3708	3708	968	322
62134	3708	3708	968	322
62144	3708	3708	968	322
62154	3708	3708	968	322
62164	3708	3708	968	322
62174	3708	3708	968	322
62184	3708	3708	968	322
62194	3708	3708	968	322
62204	3708	3708	968	322
62214	3708	3708	968	322
62224	3708	3708	968	322
62234	3708	3708	968	322
62244	3708	3708	968	322
62254	3708	3708	968	322
62264	3708	3708	968	322
62274	3708	3708	968	322
62284	3708	3708	968	322
62294	3708	3708	968	322
62304	3708	3708	968	322
62314	3708	3708	968	322
62324	3708	3708	968	322
62334	3708	3708	968	322
62344	3708	3708	968	322
62354	3708	3708	968	322
62364	3708	3708	968	322
62374	3708	3708	968	322
62384	3708	3708	968	322
62394	3708	3708	968	322
62404	3708	3708	968	322
62414	3708	3708	968	322
62424	3708	3708	968	322
62434	3708	3708	968	322
62443	3708	3708	968	322
62453	3708	3708	968	322
62463	3708	3708	968	322
62474	3708	3708	968	322
62483	3708	3708	968	322
62493	3708	3708	968	322
62503	3708	3708	968	322
62513	3708	3708	968	322
62523	3708	3708	968	322
62533	3708	3708	968	322
62543	3708	3708	968	322
62553	3708	3708	968	322
62563	3708	3708	968	322
62573	3708	3708	968	322
62583	3708	3708	968	322
62593	3708	3708	968	322
62603	3708	3708	968	322
62613	3708	3708	968	322
62623	3708	3708	968	322
62633	3708	3708	968	322
62643	3708	3708	968	322
62653	3708	3708	968	322
62663	3708	3708	968	322
62673	3708	3708	968	322
62683	3708	3708	968	322
62693	3708	3708	968	322
62703	3708	3708	968	322
62713	3708	3708	968	322
62723	3708	3708	968	322
62733	3708	3708	968	322
62743	3708	3708	968	322
62753	3708	3708	968	322
62763	3708	3708	968	322
62793	360	360	957	355
62803	360	360	957	355
62813	360	360	957	355
62823	360	360	957	355
62833	360	360	957	355
62843	360	360	957	355
62853	360	360	957	355
62863	360	360	957	355
62873	360	360	957	355
62883	360	360	957	355
62893	360	360	957	355
62903	360	360	957	355
62913	360	360	957	355
62923	360	360	957	355
62933	360	360	957	355
62943	360	360	957	355
62953	360	360	957	355
62963	360	360	957	355
62973	360	360	957	355
62983	360	360	957	355
62993	360	360	957	355
63003	360	360	957	355
63013	360	360	957	355
63023	360	360	957	355
63033	360	360	957	355
63043	360	360	957	355
63053	360	360	957	355
63063	360	360	957	355
63073	360	360	957	355
63083	360	360	957	355
63093	360	360	957	355
63103	360	360	957	355
63113	360	360	957	355
63123	360	360	957	355
63133	360	360	957	355
63143	360	360	957	355
63193	1989	1989	966	333
63203	1989	1989	966	333
63213	1989	1989	966	333
63223	1989	1989	966	333
63233	1989	1989	966	333
63243	1989	1989	966	333
63253	1989	1989	966	333
63263	1989	1989	966	333
63273	1989	1989	966	333
63283	1989	1989	966	333
63293	1989	1989	966	333
63303	1989	1989	966	333
63313	1989	1989	966	333
63323	1989	1989	966	333
63333	1989	1989	966	333
63343	1989	1989	966	333
63353	1989	1989	966	333
63363	1989	1989	966	333
63373	1989	1989	966	333
63383	1989	1989	966	333
63393	1989	1989	966	333
63403	1989	1989	966	333
63413	1989	1989	966	333
63423	1989	1989	966	333
63433	1989	1989	966	333
63443	1989	1989	966	333
63453	1989	1989	966	333
63463	1989	1989	966	333
63473	1989	1989	966	333
63483	1989	1989	966	333
63493	1989	1989	966	333
63503	1989	1989	966	333
63513	1989	1989	966	333
63523	1989	1989	966	333
63533	1989	1989	966	333
63543	1989	1989	966	333
63553	1989	1989	966	333
63563	1989	1989	966	333
63573	1989	1989	966	333
63583	1989	1989	966	333
63593	1989	1989	966	333
63603	1989	1989	966	333
63613	1989	1989	966	333
63623	1989	1989	966	333
63633	1989	1989	966	333
63643	1989	1989	966	333
63653	1989	1989	966	333
63663	1989	1989	966	333
63673	1989	1989	966	333
63683	1989	1989	966	333
63693	1989	1989	966	333
63703	1989	1989	966	333
63713	1989	1989	966	333
63723	1989	1989	966	333
63733	1989	1989	966	333
63743	1989	1989	966	333
63753	1989	1989	966	333
63763	1989	1989	966	333
63773	1989	1989	966	333
63783	1989	1989	966	333
63793	1989	1989	966	333
63803	1989	1989	966	333
63813	1989	1989	966	333
63823	1989	1989	966	333
63833	1989	1989	966	333
